5.86	99.2557	-0.1642	-9.4225	0
5.87	99.2665	-0.1648	-9.6009	0
5.88	99.2763	-0.1655	-9.7824	0
5.89	99.2851	-0.1662	-9.6896	0
5.9	99.293	-0.1668	-9.5712	0
5.91	99.2998	-0.1675	-9.4614	0
5.92	99.3057	-0.1682	-9.6479	0
5.93	99.3106	-0.1689	-9.5366	0
5.94	99.3145	-0.1695	-9.5054	0
5.95	99.3174	-0.1702	-9.4591	0
5.96	99.3194	-0.1709	-9.5146	0
5.97	99.3203	-0.1715	-9.6258	0
5.98	99.3203	-0.1722	-9.7987	0
5.99	99.3193	-0.1729	-9.6453	0
6.0	99.3173	-0.1736	-9.7035	0
6.01	99.3144	-0.1742	-9.5691	0
6.02	99.3104	-0.1749	-9.4945	0
6.03	99.3055	-0.1756	-9.5008	0
6.04	99.2996	-0.1762	-9.3487	0
6.05	99.2927	-0.1769	-9.2528	0
6.06	99.2849	-0.1776	-9.1594	0
6.07	99.276	-0.1783	-9.3088	0
6.08	99.2662	-0.1789	-9.5386	0
6.09	99.2554	-0.1796	-9.6124	0
6.1	99.2436	-0.1803	-9.5168	0
6.11	99.2309	-0.1809	-9.3752	0
6.12	99.2171	-0.1816	-9.3658	0
6.13	99.2024	-0.1823	-9.4238	0
6.14	99.1867	-0.183	-9.6541	0
6.15	99.17	-0.1836	-9.7352	0
6.16	99.1524	-0.1843	-9.6636	0
6.17	99.1337	-0.185	-9.738	0
6.18	99.1141	-0.1856	-9.9436	0
6.19	99.0935	-0.1863	-9.976	0
6.2	99.0719	-0.187	-10.1305	0
6.21	99.0494	-0.1876	-10.1098	0
6.22	99.0259	-0.1883	-10.0403	0
6.23	99.0014	-0.189	-10.0051	0
6.24	98.9759	-0.1897	-10.076	0
6.25	98.9494	-0.1903	-10.1423	0
6.26	98.922	-0.191	-10.2712	0
6.27	98.8936	-0.1917	-10.1479	0
6.28	98.8642	-0.1923	-10.3808	0
6.29	98.8339	-0.193	-10.6048	0
6.3	98.8025	-0.1937	-10.6081	0
6.31	98.7702	-0.1944	-10.6933	0
6.32	98.737	-0.195	-10.5634	0
6.33	98.7027	-0.1957	-10.4657	0
6.34	98.6675	-0.1964	-10.6196	0
6.35	98.6313	-0.197	-10.7486	0
6.36	98.5942	-0.1977	-10.8421	0
6.37	98.5561	-0.1984	-10.6995	0
6.38	98.517	-0.1991	-10.5601	0
6.39	98.4769	-0.1997	-10.4395	0
6.4	98.4359	-0.2004	-10.4549	0
6.41	98.3939	-0.2011	-10.671	0
6.42	98.3509	-0.2017	-10.7535	0
6.43	98.307	-0.2024	-10.9434	0
6.44	98.2621	-0.2031	-11.0427	0
6.45	98.2163	-0.2038	-11.0161	0
6.46	98.1694	-0.2044	-11.2243	0
6.47	98.1217	-0.2051	-11.3765	0
6.48	98.0729	-0.2058	-11.279	0
6.49	98.0232	-0.2064	-11.3967	0
6.5	97.9726	-0.2071	-11.3777	0
6.51	97.921	-0.2078	-11.2943	0
6.52	97.8684	-0.2085	-11.4215	0
6.53	97.8149	-0.2091	-11.4152	0
6.54	97.7604	-0.2098	-11.2675	0
6.55	97.7049	-0.2105	-11.2324	0
6.56	97.6485	-0.2111	-11.4387	0
6.57	97.5912	-0.2118	-11.406	0
6.58	97.5329	-0.2125	-11.5218	0
6.59	97.4736	-0.2132	-11.657	0
6.6	97.4134	-0.2138	-11.7726	0
6.61	97.3523	-0.2145	-11.6181	0
6.62	97.2902	-0.2152	-11.5207	0
6.63	97.2271	-0.2158	-11.5142	0
6.64	97.1631	-0.2165	-11.5208	0
6.65	97.0982	-0.2172	-11.6978	0
6.66	97.0323	-0.2179	-11.8549	0
6.67	96.9655	-0.2185	-12.0532	0
6.68	96.8977	-0.2192	-12.0706	0
6.69	96.829	-0.2199	-12.0554	0
6.7	96.7593	-0.2205	-12.1725	0
6.71	96.6887	-0.2212	-12.2299	0
6.72	96.6172	-0.2219	-12.2993	0
6.73	96.5448	-0.2226	-12.4949	0
6.74	96.4714	-0.2232	-12.4877	0
6.75	96.397	-0.2239	-12.5115	0
6.76	96.3218	-0.2246	-12.5001	0
6.77	96.2456	-0.2252	-12.5159	0
6.78	96.1685	-0.2259	-12.6311	0
6.79	96.0904	-0.2266	-12.478	0
6.8	96.0114	-0.2272	-12.525	0
6.81	95.9315	-0.2279	-12.6482	0
6.82	95.8507	-0.2286	-12.7581	0
6.83	95.7689	-0.2293	-12.616	0
6.84	95.6862	-0.2299	-12.7081	0
6.85	95.6027	-0.2306	-12.8723	0
6.86	95.5181	-0.2313	-12.795	0
6.87	95.4327	-0.2319	-12.7849	0
6.88	95.3463	-0.2326	-12.8311	0
6.89	95.2591	-0.2333	-12.7564	0
6.9	95.1709	-0.234	-12.85	0
6.91	95.0818	-0.2346	-12.9928	0
6.92	94.9918	-0.2353	-12.984	0
6.93	94.9009	-0.236	-12.8413	0
6.94	94.8091	-0.2366	-12.7349	0
6.95	94.7163	-0.2373	-12.6723	0
6.96	94.6227	-0.238	-12.5747	0
6.97	94.5282	-0.2387	-12.4551	0
6.98	94.4327	-0.2393	-12.3851	0
6.99	94.3364	-0.24	-12.5646	0
7.0	94.2391	-0.2407	-12.6667	0
7.01	94.141	-0.2413	-12.647	0
7.02	94.042	-0.242	-12.7171	0
7.03	93.9421	-0.2427	-12.8405	0
7.04	93.8412	-0.2434	-12.9244	0
7.05	93.7395	-0.244	-12.8853	0
7.06	93.6369	-0.2447	-12.9099	0
7.07	93.5334	-0.2454	-13.0634	0
7.08	93.4291	-0.246	-13.0602	0
7.09	93.3238	-0.2467	-13.1873	0
7.1	93.2177	-0.2474	-13.1538	0
7.11	93.1106	-0.2481	-13.3037	0
7.12	93.0027	-0.2487	-13.2138	0
7.13	92.894	-0.2494	-13.166	0
7.14	92.7843	-0.2501	-13.253	0
7.15	92.6738	-0.2507	-13.3879	0
7.16	92.5624	-0.2514	-13.3357	0
7.17	92.4501	-0.2521	-13.444	0
7.18	92.337	-0.2528	-13.487	0
7.19	92.2229	-0.2534	-13.6303	0
7.2	92.1081	-0.2541	-13.4955	0
7.21	91.9923	-0.2548	-13.7019	0
7.22	91.8757	-0.2554	-13.6688	0
7.23	91.7583	-0.2561	-13.7146	0
7.24	91.6399	-0.2568	-13.7471	0
7.25	91.5208	-0.2575	-13.8047	0
7.26	91.4007	-0.2581	-13.6925	0
7.27	91.2799	-0.2588	-13.5718	0
7.28	91.1581	-0.2595	-13.5672	0
7.29	91.0355	-0.2601	-13.6849	0
7.3	90.9121	-0.2608	-13.7783	0
7.31	90.7878	-0.2615	-13.9963	0
7.32	90.6627	-0.2622	-14.1257	0
7.33	90.5367	-0.2628	-13.9784	0
7.34	90.4099	-0.2635	-13.9907	0
7.35	90.2823	-0.2642	-14.0593	0
7.36	90.1538	-0.2648	-14.0649	0
7.37	90.0245	-0.2655	-14.0838	0
7.38	89.8943	-0.2662	-14.3145	0
7.39	89.7634	-0.2668	-14.4103	0
7.4	89.6316	-0.2675	-14.6299	0
7.41	89.4989	-0.2682	-14.5461	0
7.42	89.3655	-0.2689	-14.4241	0
7.43	89.2312	-0.2695	-14.2784	0
7.44	89.0961	-0.2702	-14.2331	0
7.45	88.9602	-0.2709	-14.1973	0
7.46	88.8234	-0.2715	-14.112	0
7.47	88.6859	-0.2722	-14.0239	0
7.48	88.5475	-0.2729	-13.9182	0
7.49	88.4084	-0.2736	-13.8011	0
7.5	88.2684	-0.2742	-13.9315	0
7.51	88.1276	-0.2749	-14.0885	0
7.52	87.986	-0.2756	-14.0298	0
7.53	87.8436	-0.2762	-14.1009	0
7.54	87.7004	-0.2769	-14.0625	0
7.55	87.5564	-0.2776	-13.9953	0
7.56	87.4116	-0.2783	-14.1024	0
7.57	87.2661	-0.2789	-13.9719	0
7.58	87.1197	-0.2796	-14.107	0
7.59	86.9725	-0.2803	-14.0209	0
7.6	86.8246	-0.2809	-14.2148	0
7.61	86.6758	-0.2816	-14.2747	0
7.62	86.5263	-0.2823	-14.4452	0
7.63	86.376	-0.283	-14.5732	0
7.64	86.2249	-0.2836	-14.4648	0
7.65	86.073	-0.2843	-14.5347	0
7.66	85.9204	-0.285	-14.4482	0
7.67	85.767	-0.2856	-14.3384	0
7.68	85.6128	-0.2863	-14.2366	0
7.69	85.4579	-0.287	-14.4323	0
7.7	85.3021	-0.2877	-14.6447	0
7.71	85.1457	-0.2883	-14.7532	0
7.72	84.9884	-0.289	-14.6154	0
7.73	84.8304	-0.2897	-14.5937	0
7.74	84.6716	-0.2903	-14.5169	0
7.75	84.5121	-0.291	-14.5458	0
7.76	84.3519	-0.2917	-14.5802	0
7.77	84.1908	-0.2924	-14.6894	0
7.78	84.0291	-0.293	-14.9065	0
7.79	83.8665	-0.2937	-14.9307	0
7.8	83.7033	-0.2944	-15.0381	0
7.81	83.5392	-0.295	-15.1742	0
7.82	83.3745	-0.2957	-15.1553	0
7.83	83.209	-0.2964	-15.1112	0
7.84	83.0428	-0.2971	-15.0656	0
7.85	82.8758	-0.2977	-15.212	0
7.86	82.7081	-0.2984	-15.1706	0
7.87	82.5397	-0.2991	-15.1841	0
7.88	82.3705	-0.2997	-15.1526	0
7.89	82.2007	-0.3004	-15.0306	0
7.9	82.0301	-0.3011	-15.0582	0
7.91	81.8587	-0.3017	-15.24	0
7.92	81.6867	-0.3024	-15.1971	0
7.93	81.514	-0.3031	-15.1004	0
7.94	81.3405	-0.3038	-15.2143	0
7.95	81.1663	-0.3044	-15.1621	0
7.96	80.9914	-0.3051	-15.0046	0
7.97	80.8158	-0.3058	-15.1041	0
7.98	80.6395	-0.3064	-15.0235	0
7.99	80.4625	-0.3071	-15.2007	0
8.0	80.2848	-0.3078	-15.1296	0
8.01	80.1064	-0.3085	-15.1999	0
8.02	79.9273	-0.3091	-15.3505	0
8.03	79.7475	-0.3098	-15.2774	0
8.04	79.567	-0.3105	-15.219	0
8.05	79.3858	-0.3111	-15.3219	0
8.06	79.2039	-0.3118	-15.2296	0
8.07	79.0214	-0.3125	-15.2089	0
8.08	78.8381	-0.3132	-15.0856	0
8.09	78.6542	-0.3138	-15.0565	0
8.1	78.4696	-0.3145	-14.9239	0
8.11	78.2843	-0.3152	-15.1507	0
8.12	78.0984	-0.3158	-15.3315	0
8.13	77.9118	-0.3165	-15.305	0
8.14	77.7245	-0.3172	-15.4966	0
8.15	77.5365	-0.3179	-15.68	0
8.16	77.3479	-0.3185	-15.6828	0
8.17	77.1586	-0.3192	-15.7666	0
8.18	76.9687	-0.3199	-15.8236	0
8.19	76.7781	-0.3205	-15.9283	0
8.2	76.5868	-0.3212	-16.115	0
8.21	76.3949	-0.3219	-16.3195	0
8.22	76.2023	-0.3226	-16.5161	0
8.23	76.0091	-0.3232	-16.6638	0
8.24	75.8152	-0.3239	-16.6268	0
8.25	75.6207	-0.3246	-16.7665	0
8.26	75.4256	-0.3252	-16.7339	0
8.27	75.2298	-0.3259	-16.6836	0
8.28	75.0334	-0.3266	-16.7705	0
8.29	74.8363	-0.3273	-16.7034	0
8.3	74.6386	-0.3279	-16.5722	0
8.31	74.4403	-0.3286	-16.4507	0
8.32	74.2413	-0.3293	-16.4409	0
8.33	74.0417	-0.3299	-16.4601	0
8.34	73.8415	-0.3306	-16.6366	0
8.35	73.6407	-0.3313	-16.6627	0
8.36	73.4393	-0.332	-16.8611	0
8.37	73.2372	-0.3326	-16.9125	0
8.38	73.0345	-0.3333	-16.8864	0
8.39	72.8312	-0.334	-17.0812	0
8.4	72.6273	-0.3346	-16.9253	0
8.41	72.4228	-0.3353	-17.0874	0
8.42	72.2177	-0.336	-16.9682	0
8.43	72.0119	-0.3367	-17.0235	0
8.44	71.8056	-0.3373	-17.1058	0
8.45	71.5987	-0.338	-17.1424	0
8.46	71.3912	-0.3387	-17.067	0
8.47	71.183	-0.3393	-17.0856	0
8.48	70.9743	-0.34	-17.0288	0
8.49	70.765	-0.3407	-17.2596	0
8.5	70.5551	-0.3413	-17.4524	0
8.51	70.3446	-0.342	-17.6254	0
8.52	70.1336	-0.3427	-17.5839	0
8.53	69.9219	-0.3434	-17.8172	0
8.54	69.7097	-0.344	-17.7912	0
8.55	69.4969	-0.3447	-17.949	0
8.56	69.2835	-0.3454	-18.0805	0
8.57	69.0696	-0.346	-18.1068	0
8.58	68.8551	-0.3467	-18.071	0
8.59	68.64	-0.3474	-18.1532	0
8.6	68.4243	-0.3481	-18.3494	0
8.61	68.2081	-0.3487	-18.1944	0
8.62	67.9913	-0.3494	-18.3142	0
8.63	67.774	-0.3501	-18.5403	0
8.64	67.5561	-0.3507	-18.5518	0
8.65	67.3376	-0.3514	-18.4597	0
8.66	67.1186	-0.3521	-18.3321	0
8.67	66.899	-0.3528	-18.2861	0
8.68	66.6789	-0.3534	-18.3977	0
8.69	66.4583	-0.3541	-18.4882	0
8.7	66.237	-0.3548	-18.4244	0
8.71	66.0153	-0.3554	-18.4501	0
8.72	65.793	-0.3561	-18.3369	0
8.73	65.5702	-0.3568	-18.5248	0
8.74	65.3468	-0.3575	-18.6492	0
8.75	65.1229	-0.3581	-18.678	0
8.76	64.8985	-0.3588	-18.8994	0
8.77	64.6736	-0.3595	-18.997	0
8.78	64.4481	-0.3601	-19.1889	0
8.79	64.2221	-0.3608	-19.1581	0
8.8	63.9955	-0.3615	-19.3301	0
8.81	63.7685	-0.3622	-19.4577	0
8.82	63.5409	-0.3628	-19.3584	0
8.83	63.3128	-0.3635	-19.4941	0
8.84	63.0842	-0.3642	-19.639	0
8.85	62.8551	-0.3648	-19.5927	0
8.86	62.6255	-0.3655	-19.7438	0
8.87	62.3954	-0.3662	-19.8955	0
8.88	62.1647	-0.3669	-19.9839	0
8.89	61.9336	-0.3675	-19.9402	0
8.9	61.7019	-0.3682	-20.1749	0
8.91	61.4698	-0.3689	-20.2909	0
8.92	61.2372	-0.3695	-20.1801	0
8.93	61.004	-0.3702	-20.1378	0
8.94	60.7704	-0.3709	-20.1247	0
8.95	60.5363	-0.3716	-20.3444	0
8.96	60.3017	-0.3722	-20.4465	0
8.97	60.0666	-0.3729	-20.3949	0
8.98	59.831	-0.3736	-20.2849	0
8.99	59.5949	-0.3742	-20.1737	0
9.0	59.3584	-0.3749	-20.0673	0
9.01	59.1213	-0.3756	-20.0946	0
9.02	58.8838	-0.3763	-20.1187	0
9.03	58.6459	-0.3769	-20.172	0
9.04	58.4074	-0.3776	-20.2982	0
9.05	58.1685	-0.3783	-20.251	0
9.06	57.9291	-0.3789	-20.3968	0
9.07	57.6892	-0.3796	-20.6316	0
9.08	57.4489	-0.3803	-20.8448	0
9.09	57.2081	-0.3809	-20.8458	0
9.1	56.9669	-0.3816	-20.8119	0
9.11	56.7252	-0.3823	-20.7917	0
9.12	56.483	-0.383	-20.934	0
9.13	56.2404	-0.3836	-20.8606	0
9.14	55.9973	-0.3843	-21.0629	0
9.15	55.7538	-0.385	-21.2511	0
9.16	55.5098	-0.3856	-21.4693	0
9.17	55.2654	-0.3863	-21.5651	0
9.18	55.0205	-0.387	-21.538	0
9.19	54.7752	-0.3877	-21.4511	0
9.2	54.5295	-0.3883	-21.6269	0
9.21	54.2833	-0.389	-21.7601	0
9.22	54.0367	-0.3897	-21.6915	0
9.23	53.7896	-0.3903	-21.5882	0
9.24	53.5421	-0.391	-21.744	0
9.25	53.2942	-0.3917	-21.6796	0
9.26	53.0459	-0.3924	-21.8132	0
9.27	52.7971	-0.393	-21.9289	0
9.28	52.5479	-0.3937	-21.9737	0
9.29	52.2983	-0.3944	-22.1986	0
9.3	52.0482	-0.395	-22.3167	0
9.31	51.7978	-0.3957	-22.2764	0
9.32	51.5469	-0.3964	-22.2135	0
9.33	51.2956	-0.3971	-22.2181	0
9.34	51.0438	-0.3977	-22.1492	0
9.35	50.7917	-0.3984	-22.2219	0
9.36	50.5392	-0.3991	-22.282	0
9.37	50.2862	-0.3997	-22.4284	0
9.38	50.0329	-0.4004	-22.2844	0
9.39	49.7791	-0.4011	-22.2055	0
9.4	49.525	-0.4018	-22.1319	0
9.41	49.2704	-0.4024	-22.2129	0
9.42	49.0154	-0.4031	-22.2742	0
9.43	48.7601	-0.4038	-22.4186	0
9.44	48.5043	-0.4044	-22.4639	0
9.45	48.2482	-0.4051	-22.6008	0
9.46	47.9916	-0.4058	-22.7978	0
9.47	47.7347	-0.4065	-22.7813	0
9.48	47.4774	-0.4071	-22.9095	0
9.49	47.2197	-0.4078	-22.9973	0
9.5	46.9616	-0.4085	-22.9582	0
9.51	46.7031	-0.4091	-23.0235	0
9.52	46.4443	-0.4098	-22.9149	0
9.53	46.185	-0.4105	-22.83	0
9.54	45.9254	-0.4112	-22.8585	0
9.55	45.6654	-0.4118	-22.9311	0
9.56	45.4051	-0.4125	-22.9946	0
9.57	45.1444	-0.4132	-23.0765	0
9.58	44.8833	-0.4138	-23.0061	0
9.59	44.6218	-0.4145	-22.9544	0
9.6	44.3599	-0.4152	-22.8114	0
9.61	44.0977	-0.4158	-22.9882	0
9.62	43.8352	-0.4165	-23.0879	0
9.63	43.5723	-0.4172	-23.3111	0
9.64	43.309	-0.4179	-23.2694	0
9.65	43.0453	-0.4185	-23.282	0
9.66	42.7813	-0.4192	-23.2647	0
9.67	42.517	-0.4199	-23.3435	0
9.68	42.2522	-0.4205	-23.407	0
9.69	41.9872	-0.4212	-23.2659	0
9.7	41.7218	-0.4219	-23.2816	0
9.71	41.456	-0.4226	-23.2675	0
9.72	41.1899	-0.4232	-23.3212	0
9.73	40.9235	-0.4239	-23.4644	0
9.74	40.6567	-0.4246	-23.3181	0
9.75	40.3895	-0.4252	-23.3055	0
9.76	40.122	-0.4259	-23.3265	0
9.77	39.8542	-0.4266	-23.2816	0
9.78	39.5861	-0.4273	-23.5199	0
9.79	39.3176	-0.4279	-23.363	0
9.8	39.0488	-0.4286	-23.4713	0
9.81	38.7796	-0.4293	-23.6814	0
9.82	38.5101	-0.4299	-23.5339	0
9.83	38.2403	-0.4306	-23.6403	0
9.84	37.9702	-0.4313	-23.5393	0
9.85	37.6997	-0.432	-23.6123	0
9.86	37.4289	-0.4326	-23.8397	0
9.87	37.1578	-0.4333	-23.9777	0
9.88	36.8864	-0.434	-24.0941	0
9.89	36.6147	-0.4346	-23.9795	0
9.9	36.3426	-0.4353	-23.9567	0
9.91	36.0702	-0.436	-24.1566	0
9.92	35.7975	-0.4367	-24.0392	0
9.93	35.5245	-0.4373	-24.0661	0
9.94	35.2512	-0.438	-23.937	0
9.95	34.9776	-0.4387	-23.8255	0
9.96	34.7036	-0.4393	-23.8639	0
9.97	34.4294	-0.44	-23.7906	0
9.98	34.1548	-0.4407	-23.9508	0
9.99	33.88	-0.4414	-24.1693	0
10.0	33.6048	-0.442	-24.036	0
10.01	33.3294	-0.4427	-24.1424	0
10.02	33.0536	-0.4434	-24.1926	0
10.03	32.7776	-0.444	-24.1745	0
10.04	32.5012	-0.4447	-24.1534	0
10.05	32.2246	-0.4454	-24.1015	0
10.06	31.9476	-0.4461	-24.2202	0
10.07	31.6704	-0.4467	-24.4217	0
10.08	31.3929	-0.4474	-24.4847	0
10.09	31.1151	-0.4481	-24.6965	0
10.1	30.837	-0.4487	-24.9021	0
10.11	30.5586	-0.4494	-25.0518	0
10.12	30.2799	-0.4501	-24.9698	0
10.13	30.001	-0.4508	-25.0514	0
10.14	29.7218	-0.4514	-25.2571	0
10.15	29.4423	-0.4521	-25.1651	0
10.16	29.1625	-0.4528	-25.3467	0
10.17	28.8824	-0.4534	-25.2912	0
10.18	28.6021	-0.4541	-25.3136	0
10.19	28.3215	-0.4548	-25.5085	0
10.2	28.0406	-0.4554	-25.4911	0
10.21	27.7594	-0.4561	-25.4193	0
10.22	27.478	-0.4568	-25.3397	0
10.23	27.1963	-0.4575	-25.1969	0
10.24	26.9143	-0.4581	-25.3128	0
10.25	26.6321	-0.4588	-25.2863	0
10.26	26.3496	-0.4595	-25.406	0
10.27	26.0668	-0.4601	-25.4175	0
10.28	25.7838	-0.4608	-25.3085	0
10.29	25.5005	-0.4615	-25.4575	0
10.3	25.217	-0.4622	-25.5961	0
10.31	24.9332	-0.4628	-25.571	0
10.32	24.6491	-0.4635	-25.696	0
10.33	24.3648	-0.4642	-25.5492	0
10.34	24.0802	-0.4648	-25.4415	0
10.35	23.7954	-0.4655	-25.3599	0
10.36	23.5103	-0.4662	-25.2666	0
10.37	23.225	-0.4669	-25.4806	0
10.38	22.9394	-0.4675	-25.4079	0
10.39	22.6536	-0.4682	-25.3331	0
10.4	22.3675	-0.4689	-25.406	0
10.41	22.0812	-0.4695	-25.4512	0
10.42	21.7947	-0.4702	-25.5756	0
10.43	21.5079	-0.4709	-25.672	0
10.44	21.2208	-0.4716	-25.8259	0
10.45	20.9336	-0.4722	-25.7998	0
10.46	20.646	-0.4729	-25.9827	0
10.47	20.3583	-0.4736	-26.2097	0
10.48	20.0703	-0.4742	-26.3611	0
10.49	19.7821	-0.4749	-26.4334	0
10.5	19.4936	-0.4756	-26.3408	0
10.51	19.2049	-0.4763	-26.3977	0
10.52	18.916	-0.4769	-26.3942	0
10.53	18.6268	-0.4776	-26.302	0
10.54	18.3374	-0.4783	-26.4712	0
10.55	18.0478	-0.4789	-26.6817	0
10.56	17.758	-0.4796	-26.6857	0
10.57	17.4679	-0.4803	-26.8273	0
10.58	17.1776	-0.481	-26.9022	0
10.59	16.8871	-0.4816	-26.8351	0
10.6	16.5964	-0.4823	-27.0336	0
10.61	16.3054	-0.483	-27.0797	0
10.62	16.0142	-0.4836	-27.2081	0
10.63	15.7228	-0.4843	-27.1774	0
10.64	15.4312	-0.485	-27.1678	0
10.65	15.1394	-0.4857	-27.0213	0
10.66	14.8474	-0.4863	-27.1731	0
10.67	14.5551	-0.487	-27.3409	0
10.68	14.2626	-0.4877	-27.3268	0
10.69	13.9699	-0.4883	-27.5538	0
10.7	13.6771	-0.489	-27.5271	0
10.71	13.384	-0.4897	-27.5308	0
10.72	13.0906	-0.4904	-27.5752	0
10.73	12.7971	-0.491	-27.4431	0
10.74	12.5034	-0.4917	-27.6093	0
10.75	12.2095	-0.4924	-27.8316	0
10.76	11.9153	-0.493	-27.7167	0
10.77	11.621	-0.4937	-27.6804	0
10.78	11.3265	-0.4944	-27.6427	0
10.79	11.0317	-0.495	-27.7465	0
10.8	10.7368	-0.4957	-27.9008	0
10.81	10.4417	-0.4964	-27.8674	0
10.82	10.1463	-0.4971	-28.0484	0
10.83	9.8508	-0.4977	-27.9452	0
10.84	9.5551	-0.4984	-27.8043	0
10.85	9.2592	-0.4991	-27.6714	0
10.86	8.963	-0.4997	-27.6823	0
10.87	8.6667	-0.5004	-27.8784	0
10.88	8.3702	-0.5011	-28.0401	0
10.89	8.0736	-0.5018	-27.9395	0
10.9	7.7767	-0.5024	-27.8102	0
10.91	7.4796	-0.5031	-27.8495	0
10.92	7.1824	-0.5038	-27.7843	0
10.93	6.8849	-0.5044	-27.8757	0
10.94	6.5873	-0.5051	-27.7608	0
10.95	6.2895	-0.5058	-27.6526	0
10.96	5.9915	-0.5065	-27.5167	0
10.97	5.6933	-0.5071	-27.4957	0
10.98	5.395	-0.5078	-27.426	0
10.99	5.0964	-0.5085	-27.5819	0
11.0	4.7977	-0.5091	-27.491	0
11.01	4.4988	-0.5098	-27.4123	0
11.02	4.1998	-0.5105	-27.649	0
11.03	3.9005	-0.5112	-27.7111	0
11.04	3.6011	-0.5118	-27.8716	0
11.05	3.3015	-0.5125	-27.9194	0
11.06	3.0018	-0.5132	-27.8467	0
11.07	2.7018	-0.5138	-27.9642	0
11.08	2.4017	-0.5145	-27.8104	0
11.09	2.1014	-0.5152	-27.7695	0
11.1	1.801	-0.5159	-27.7081	0
11.11	1.5003	-0.5165	-27.5634	0
11.12	1.1996	-0.5172	-27.5057	0
11.13	0.8986	-0.5179	-27.4168	0
11.14	0.5975	-0.5185	-27.3509	0
11.15	0.2962	-0.5192	-27.3319	0
11.16	-0.0053	-0.5199	-27.269	0
0	0	0	0	0
0	0.0	0.0	4.0	-5
0.01	-0.001	0.0	3.8212	-5
0.02	-0.0029	0.0	3.9601	-5
0.03	-0.0058	0.0	4.0564	-5
0.04	-0.0095	0.0	4.1984	-5
0.05	-0.0139	0.0001	4.0353	-5
0.06	-0.0191	0.0001	4.1576	-5
0.07	-0.0248	0.0002	4.2928	-5
0.08	-0.031	0.0003	4.4073	-5
0.09	-0.0377	0.0005	4.225	-4.8173
0.1	-0.0447	0.0007	4.0367	-3.6678
0.11	-0.052	0.0009	4.0881	-3.616
0.12	-0.0596	0.0012	4.0365	-3.7822
0.13	-0.0673	0.0016	4.0833	-3.9568
0.14	-0.075	0.002	3.8594	-3.472
0.15	-0.0827	0.0025	3.6625	-2.6367
0.16	-0.0903	0.0031	3.4951	-2.2045
0.17	-0.0977	0.0038	3.2809	-1.8021
0.18	-0.1049	0.0045	3.161	-1.669
0.19	-0.1117	0.0053	3.0786	-1.8473
0.2	-0.118	0.0061	2.9197	-1.7713
0.21	-0.1239	0.0071	2.6441	-1.1634
0.22	-0.1291	0.0081	2.5145	-0.8966
0.23	-0.1336	0.0092	2.0212	0.1108
0.24	-0.1374	0.0103	1.8892	0.5541
0.25	-0.1402	0.0115	1.3704	1.308
0.26	-0.1421	0.0128	1.2283	1.6102
0.27	-0.143	0.0141	1.0997	1.0529
0.28	-0.1426	0.0154	0.7	1.5548
0.29	-0.141	0.0168	0.4225	2.1913
0.3	-0.1381	0.0182	0.0697	2.6657
0.31	-0.1337	0.0196	-0.1436	2.8243
0.32	-0.1278	0.021	-0.1983	2.2505
0.33	-0.1202	0.0223	-0.4327	2.1507
0.34	-0.1109	0.0237	-0.5062	2.0624
0.35	-0.0997	0.025	-0.5029	1.4877
0.36	-0.0866	0.0263	-0.7027	1.598
0.37	-0.0715	0.0276	-0.5485	1.0898
0.38	-0.0542	0.0288	-0.3502	-0.1165
0.39	-0.0347	0.03	-0.2332	-0.7636
0.4	-0.0127	0.0312	-0.0121	-1.3483
0.41	0.0118	0.0324	0.0914	-1.6437
0.42	0.039	0.0337	-0.0162	-0.9941
0.43	0.0688	0.0349	0.0448	-0.6446
0.44	0.1015	0.0361	-0.0305	-0.3881
0.45	0.137	0.0373	-0.1727	0.2696
0.46	0.1752	0.0385	-0.2642	0.7034
0.47	0.216	0.0397	-0.4959	1.3203
0.48	0.2594	0.0408	-0.4639	1.2737
0.49	0.3053	0.0419	-0.6751	1.4358
0.5	0.3537	0.043	-0.6735	1.467
0.51	0.4045	0.044	-0.7868	1.4053
0.52	0.4576	0.045	-0.6876	1.0076
0.53	0.5129	0.046	-0.7921	0.9161
0.54	0.5704	0.0469	-0.8328	1.1204
0.55	0.63	0.0478	-0.6053	0.3289
0.56	0.6916	0.0486	-0.4816	-0.4617
0.57	0.7554	0.0494	-0.3003	-0.9503
0.58	0.8211	0.0502	-0.1595	-1.3099
0.59	0.8887	0.051	0.1198	-1.9166
0.6	0.9583	0.0518	0.203	-2.0817
0.61	1.0298	0.0526	0.4576	-2.3364
0.62	1.1032	0.0534	0.4644	-2.1917
0.63	1.1783	0.0543	0.5403	-1.8203
0.64	1.2553	0.0551	0.468	-1.3227
0.65	1.3341	0.056	0.4506	-0.864
0.66	1.4146	0.057	0.1945	0.024
0.67	1.4968	0.0579	0.2192	0.2944
0.68	1.5807	0.0588	-0.0671	0.8177
0.69	1.6663	0.0598	-0.258	1.5831
0.7	1.7536	0.0607	-0.2598	1.3612
0.71	1.8425	0.0616	-0.5176	1.6192
0.72	1.9329	0.0625	-0.6387	1.9803
0.73	2.025	0.0633	-0.8417	2.2191
0.74	2.1186	0.0642	-0.854	2.0372
0.75	2.2138	0.0649	-0.6442	0.8866
0.76	2.3106	0.0657	-0.6368	0.2759
0.77	2.4089	0.0664	-0.5851	0.1792
