time,altitude,x_position,velocity_x,velocity_y,theta_radians,theta_measured_radians,angular_velocity,angular_acceleration,current_mass,current_moi,current_moment_arm,current_stage,engine_thrust,is_burning,drag_force_y,gimbal_actual_deg,dt
0.0000,0.0000,0.0000,0.0000,0.0000,0.2618,0.2612,0.0000,0.0000,0.9590,0.0739,0.2040,1.0000,0.0000,0.0000,0.0000,0.0000,0.0100
0.0100,0.0000,0.0000,0.0000,0.0000,0.2618,0.2619,0.0000,0.0000,0.9590,0.0739,0.2040,1.0000,0.0000,1.0000,0.0000,0.0000,0.0100
0.0200,0.0000,-0.0000,-0.0014,0.0000,0.2618,0.2621,0.0000,0.0000,0.9588,0.0739,0.2040,1.0000,0.5153,1.0000,0.0000,0.0000,0.0100
0.0300,0.0000,-0.0001,-0.0042,0.0000,0.2618,0.2626,0.0000,0.0000,0.9587,0.0739,0.2041,1.0000,1.0276,1.0000,0.0000,0.0000,0.0100
0.0400,0.0000,-0.0001,-0.0083,0.0000,0.2618,0.2653,0.0000,0.0000,0.9585,0.0739,0.2041,1.0000,1.5378,1.0000,0.0000,0.0000,0.0100
0.0500,0.0000,-0.0003,-0.0156,0.0000,0.2618,0.2608,-0.0049,-0.4929,0.9583,0.0739,0.2041,1.0000,2.0464,1.0000,0.0000,-5.0000,0.0100
0.0600,0.0000,-0.0005,-0.0247,0.0000,0.2616,0.2627,-0.0111,-0.6154,0.9581,0.0739,0.2042,1.0000,2.5542,1.0000,0.0000,-5.0000,0.0100
0.0700,0.0000,-0.0009,-0.0357,0.0000,0.2615,0.2621,-0.0185,-0.7379,0.9580,0.0739,0.2042,1.0000,3.0619,1.0000,0.0000,-5.0000,0.0100
0.0800,0.0000,-0.0014,-0.0484,0.0000,0.2612,0.2609,-0.0271,-0.8607,0.9578,0.0738,0.2043,1.0000,3.5702,1.0000,0.0000,-5.0000,0.0100
0.0900,0.0000,-0.0020,-0.0629,0.0000,0.2608,0.2605,-0.0369,-0.9838,0.9576,0.0738,0.2043,1.0000,4.0800,1.0000,0.0000,-5.0000,0.0100
0.1000,0.0000,-0.0028,-0.0793,0.0000,0.2603,0.2626,-0.0480,-1.1075,0.9574,0.0738,0.2043,1.0000,4.5918,1.0000,0.0000,-5.0000,0.0100
0.1100,0.0000,-0.0038,-0.0975,0.0000,0.2597,0.2555,-0.0603,-1.2320,0.9573,0.0738,0.2044,1.0000,5.1064,1.0000,0.0000,-5.0000,0.0100
0.1200,0.0000,-0.0050,-0.1175,0.0000,0.2590,0.2611,-0.0739,-1.3574,0.9571,0.0738,0.2044,1.0000,5.6245,1.0000,0.0000,-5.0000,0.0100
0.1300,0.0000,-0.0063,-0.1393,0.0000,0.2581,0.2582,-0.0887,-1.4839,0.9569,0.0738,0.2044,1.0000,6.1468,1.0000,0.0000,-5.0000,0.0100
0.1400,0.0000,-0.0080,-0.1629,0.0000,0.2571,0.2599,-0.1048,-1.6116,0.9567,0.0738,0.2045,1.0000,6.6741,1.0000,0.0000,-5.0000,0.0100
0.1500,0.0000,-0.0099,-0.1883,0.0000,0.2558,0.2563,-0.1222,-1.7408,0.9566,0.0738,0.2045,1.0000,7.2071,1.0000,0.0000,-5.0000,0.0100
0.1600,0.0000,-0.0120,-0.2156,0.0000,0.2544,0.2548,-0.1410,-1.8716,0.9564,0.0738,0.2046,1.0000,7.7464,1.0000,0.0000,-5.0000,0.0100
0.1700,0.0000,-0.0145,-0.2446,0.0000,0.2528,0.2524,-0.1610,-2.0042,0.9562,0.0738,0.2046,1.0000,8.2929,1.0000,0.0000,-5.0000,0.0100
0.1800,0.0000,-0.0172,-0.2755,0.0000,0.2510,0.2481,-0.1824,-2.1387,0.9560,0.0738,0.2046,1.0000,8.8471,1.0000,0.0000,-5.0000,0.0100
0.1900,0.0000,-0.0203,-0.3082,0.0000,0.2489,0.2472,-0.2051,-2.2754,0.9559,0.0738,0.2047,1.0000,9.4099,1.0000,0.0000,-5.0000,0.0100
0.2000,0.0000,-0.0237,-0.3426,0.0012,0.2466,0.2482,-0.2293,-2.4144,0.9557,0.0738,0.2047,1.0000,9.9820,1.0000,0.0000,-5.0000,0.0100
0.2100,0.0001,-0.0275,-0.3788,0.0083,0.2441,0.2432,-0.2548,-2.5559,0.9555,0.0738,0.2047,1.0000,10.5641,1.0000,0.0000,-5.0000,0.0100
0.2200,0.0003,-0.0317,-0.4168,0.0217,0.2413,0.2404,-0.2818,-2.7001,0.9553,0.0737,0.2048,1.0000,11.1568,1.0000,0.0000,-5.0000,0.0100
0.2300,0.0007,-0.0362,-0.4565,0.0413,0.2382,0.2370,-0.3103,-2.8471,0.9552,0.0737,0.2048,1.0000,11.7610,1.0000,0.0000,-5.0000,0.0100
0.2400,0.0014,-0.0412,-0.4978,0.0674,0.2348,0.2336,-0.3403,-2.9971,0.9550,0.0737,0.2049,1.0000,12.3773,1.0000,0.0000,-5.0000,0.0100
0.2500,0.0024,-0.0466,-0.5407,0.1003,0.2311,0.2305,-0.3718,-3.1500,0.9548,0.0737,0.2049,1.0000,13.0048,1.0000,0.0000,-5.0000,0.0100
0.2600,0.0038,-0.0525,-0.5850,0.1399,0.2270,0.2238,-0.4048,-3.3046,0.9547,0.0737,0.2049,1.0000,13.6393,1.0000,0.0000,-5.0000,0.0100
0.2700,0.0057,-0.0588,-0.6307,0.1864,0.2226,0.2235,-0.4394,-3.4598,0.9545,0.0737,0.2050,1.0000,14.2759,1.0000,0.0000,-5.0000,0.0100
0.2800,0.0081,-0.0656,-0.6775,0.2399,0.2179,0.2207,-0.4756,-3.6144,0.9543,0.0737,0.2050,1.0000,14.9097,1.0000,0.0000,-5.0000,0.0100
0.2900,0.0111,-0.0728,-0.7252,0.3004,0.2127,0.2139,-0.5132,-3.7673,0.9541,0.0737,0.2050,1.0000,15.5360,1.0000,0.0000,-5.0000,0.0100
0.3000,0.0147,-0.0806,-0.7737,0.3677,0.2072,0.2055,-0.5524,-3.9173,0.9540,0.0737,0.2051,1.0000,16.1500,1.0000,0.0000,-5.0000,0.0100
0.3100,0.0192,-0.0888,-0.8226,0.4419,0.2013,0.2017,-0.5930,-4.0634,0.9538,0.0737,0.2051,1.0000,16.7476,1.0000,0.0000,-5.0000,0.0100
0.3200,0.0244,-0.0975,-0.8717,0.5230,0.1949,0.1974,-0.6351,-4.2076,0.9536,0.0737,0.2052,1.0000,17.3371,1.0000,0.0000,-5.0000,0.0100
0.3300,0.0305,-0.1067,-0.9208,0.6111,0.1881,0.1873,-0.6787,-4.3543,0.9534,0.0737,0.2052,1.0000,17.9364,1.0000,0.0000,-5.0000,0.0100
0.3400,0.0376,-0.1164,-0.9695,0.7067,0.1809,0.1805,-0.7237,-4.5078,0.9533,0.0737,0.2052,1.0000,18.5636,1.0000,0.0000,-5.0000,0.0100
0.3500,0.0457,-0.1266,-1.0179,0.8102,0.1732,0.1750,-0.7705,-4.6726,0.9531,0.0737,0.2053,1.0000,19.2367,1.0000,0.0000,-5.0000,0.0100
0.3600,0.0549,-0.1372,-1.0656,0.9224,0.1650,0.1636,-0.8190,-4.8530,0.9529,0.0736,0.2053,1.0000,19.9737,1.0000,0.0000,-5.0000,0.0100
0.3700,0.0653,-0.1484,-1.1124,1.0443,0.1563,0.1583,-0.8695,-5.0526,0.9527,0.0736,0.2053,1.0000,20.7897,1.0000,0.0000,-5.0000,0.0100
0.3800,0.0771,-0.1599,-1.1582,1.1765,0.1471,0.1443,-0.9222,-5.2677,0.9526,0.0736,0.2054,1.0000,21.6683,1.0000,0.0000,-5.0000,0.0100
0.3900,0.0903,-0.1720,-1.2023,1.3196,0.1373,0.1377,-0.9771,-5.4895,0.9524,0.0736,0.2054,1.0000,22.5745,1.0000,0.0000,-5.0000,0.0100
0.4000,0.1050,-0.1844,-1.2442,1.4734,0.1270,0.1261,-1.0342,-5.7086,0.9522,0.0736,0.2055,1.0000,23.4687,1.0000,0.0000,-5.0000,0.0100
0.4100,0.1214,-0.1972,-1.2831,1.6372,0.1160,0.1173,-1.0933,-5.9069,0.9520,0.0736,0.2055,1.0000,24.2772,1.0000,0.0000,-5.0000,0.0100
0.4200,0.1395,-0.2104,-1.3157,1.8097,0.1046,0.1024,-1.1478,-5.4580,0.9519,0.0736,0.2055,1.0000,24.9115,1.0000,0.0000,-4.5000,0.0100
0.4300,0.1594,-0.2238,-1.3455,1.9872,0.0925,0.0911,-1.2094,-6.1550,0.9517,0.0736,0.2056,1.0000,25.2828,1.0000,0.0000,-5.0000,0.0100
0.4400,0.1811,-0.2374,-1.3506,2.1698,0.0802,0.0813,-1.2217,-1.2355,0.9515,0.0736,0.2056,1.0000,25.3367,1.0000,0.0000,-1.0000,0.0100
0.4500,0.2046,-0.2510,-1.3680,2.3482,0.0674,0.0694,-1.2829,-6.1191,0.9513,0.0736,0.2056,1.0000,25.1209,1.0000,0.0000,-5.0000,0.0100
0.4600,0.2298,-0.2647,-1.3620,2.5259,0.0544,0.0553,-1.3010,-1.8077,0.9512,0.0736,0.2057,1.0000,24.7017,1.0000,0.0000,-1.5000,0.0100
0.4700,0.2568,-0.2782,-1.3538,2.6977,0.0411,0.0398,-1.3305,-2.9452,0.9510,0.0736,0.2057,1.0000,24.1456,1.0000,0.0000,-2.5000,0.0100
0.4800,0.2854,-0.2914,-1.3172,2.8645,0.0281,0.0321,-1.3018,2.8696,0.9508,0.0736,0.2058,1.0000,23.5190,1.0000,0.0000,2.5000,0.0100
0.4900,0.3157,-0.3042,-1.2803,3.0238,0.0152,0.0162,-1.2850,1.6764,0.9507,0.0735,0.2058,1.0000,22.8881,1.0000,0.0000,1.5000,0.0100
0.5000,0.3474,-0.3166,-1.2428,3.1762,0.0024,0.0032,-1.2796,0.5446,0.9505,0.0735,0.2058,1.0000,22.2977,1.0000,0.0000,0.5000,0.0100
0.5100,0.3807,-0.3285,-1.1906,3.3221,-0.0100,-0.0087,-1.2477,3.1878,0.9503,0.0735,0.2059,1.0000,21.7569,1.0000,0.0000,3.0000,0.0100
0.5200,0.4153,-0.3398,-1.1293,3.4613,-0.0220,-0.0238,-1.2009,4.6735,0.9501,0.0735,0.2059,1.0000,21.2708,1.0000,0.0000,4.5000,0.0100
0.5300,0.4512,-0.3504,-1.0656,3.5945,-0.0336,-0.0320,-1.1551,4.5813,0.9500,0.0735,0.2059,1.0000,20.8450,1.0000,0.0000,4.5000,0.0100
0.5400,0.4884,-0.3605,-1.0055,3.7229,-0.0448,-0.0429,-1.1251,3.0036,0.9498,0.0735,0.2060,1.0000,20.4823,1.0000,0.0000,3.0000,0.0100
0.5500,0.5269,-0.3699,-0.9375,3.8463,-0.0557,-0.0560,-1.0807,4.4366,0.9496,0.0735,0.2060,1.0000,20.1755,1.0000,0.0000,4.5000,0.0100
0.5600,0.5666,-0.3786,-0.8678,3.9656,-0.0660,-0.0653,-1.0369,4.3806,0.9494,0.0735,0.2061,1.0000,19.9151,1.0000,0.0000,4.5000,0.0100
0.5700,0.6074,-0.3865,-0.7968,4.0811,-0.0760,-0.0754,-0.9936,4.3326,0.9493,0.0735,0.2061,1.0000,19.6914,1.0000,0.0000,4.5000,0.0100
0.5800,0.6493,-0.3938,-0.7246,4.1932,-0.0855,-0.0882,-0.9507,4.2906,0.9491,0.0735,0.2061,1.0000,19.4948,1.0000,0.0000,4.5000,0.0100
0.5900,0.6923,-0.4003,-0.6515,4.3021,-0.0945,-0.0947,-0.9082,4.2524,0.9489,0.0735,0.2062,1.0000,19.3157,1.0000,0.0000,4.5000,0.0100
0.6000,0.7364,-0.4061,-0.5778,4.4080,-0.1032,-0.1030,-0.8660,4.2158,0.9487,0.0735,0.2062,1.0000,19.1443,1.0000,0.0000,4.5000,0.0100
0.6100,0.7815,-0.4111,-0.5035,4.5109,-0.1114,-0.1083,-0.8242,4.1790,0.9486,0.0735,0.2062,1.0000,18.9718,1.0000,0.0000,4.5000,0.0100
0.6200,0.8276,-0.4154,-0.4289,4.6108,-0.1193,-0.1175,-0.7828,4.1415,0.9484,0.0735,0.2063,1.0000,18.7959,1.0000,0.0000,4.5000,0.0100
0.6300,0.8747,-0.4189,-0.3543,4.7079,-0.1267,-0.1260,-0.7418,4.1035,0.9482,0.0734,0.2063,1.0000,18.6182,1.0000,0.0000,4.5000,0.0100
0.6400,0.9227,-0.4217,-0.2798,4.8021,-0.1337,-0.1346,-0.7011,4.0655,0.9480,0.0734,0.2064,1.0000,18.4406,1.0000,0.0000,4.5000,0.0100
0.6500,0.9717,-0.4238,-0.2056,4.8935,-0.1403,-0.1390,-0.6608,4.0279,0.9479,0.0734,0.2064,1.0000,18.2647,1.0000,0.0000,4.5000,0.0100
0.6600,1.0215,-0.4251,-0.1319,4.9824,-0.1465,-0.1498,-0.6209,3.9910,0.9477,0.0734,0.2064,1.0000,18.0923,1.0000,0.0000,4.5000,0.0100
0.6700,1.0722,-0.4257,-0.0589,5.0687,-0.1523,-0.1563,-0.5814,3.9552,0.9475,0.0734,0.2065,1.0000,17.9252,1.0000,0.0000,4.5000,0.0100
0.6800,1.1237,-0.4256,0.0134,5.1527,-0.1578,-0.1574,-0.5422,3.9210,0.9473,0.0734,0.2065,1.0000,17.7650,1.0000,0.0000,4.5000,0.0100
0.6900,1.1760,-0.4247,0.0847,5.2345,-0.1628,-0.1640,-0.5033,3.8887,0.9472,0.0734,0.2065,1.0000,17.6136,1.0000,0.0000,4.5000,0.0100
0.7000,1.2292,-0.4232,0.1550,5.3143,-0.1674,-0.1694,-0.4647,3.8587,0.9470,0.0734,0.2066,1.0000,17.4727,1.0000,0.0000,4.5000,0.0100
0.7100,1.2831,-0.4209,0.2242,5.3923,-0.1717,-0.1700,-0.4264,3.8312,0.9468,0.0734,0.2066,1.0000,17.3433,1.0000,0.0000,4.5000,0.0100
0.7200,1.3378,-0.4180,0.2921,5.4687,-0.1756,-0.1779,-0.3883,3.8061,0.9467,0.0734,0.2067,1.0000,17.2248,1.0000,0.0000,4.5000,0.0100
0.7300,1.3932,-0.4144,0.3586,5.5436,-0.1791,-0.1791,-0.3505,3.7832,0.9465,0.0734,0.2067,1.0000,17.1164,1.0000,0.0000,4.5000,0.0100
0.7400,1.4494,-0.4102,0.4237,5.6172,-0.1822,-0.1790,-0.3129,3.7624,0.9463,0.0734,0.2067,1.0000,17.0173,1.0000,0.0000,4.5000,0.0100
0.7500,1.5063,-0.4053,0.4872,5.6897,-0.1850,-0.1809,-0.2754,3.7434,0.9461,0.0734,0.2068,1.0000,16.9266,1.0000,0.0000,4.5000,0.0100
0.7600,1.5639,-0.3998,0.5491,5.7613,-0.1874,-0.1871,-0.2382,3.7261,0.9460,0.0733,0.2068,1.0000,16.8435,1.0000,0.0000,4.5000,0.0100
0.7700,1.6222,-0.3937,0.6092,5.8319,-0.1894,-0.1902,-0.2011,3.7103,0.9458,0.0733,0.2069,1.0000,16.7672,1.0000,0.0000,4.5000,0.0100
0.7800,1.6813,-0.3870,0.6675,5.9019,-0.1910,-0.1931,-0.1641,3.6958,0.9456,0.0733,0.2069,1.0000,16.6969,1.0000,0.0000,4.5000,0.0100
0.7900,1.7410,-0.3798,0.7238,5.9713,-0.1923,-0.1902,-0.1273,3.6824,0.9454,0.0733,0.2069,1.0000,16.6318,1.0000,0.0000,4.5000,0.0100
0.8000,1.8014,-0.3720,0.7781,6.0401,-0.1932,-0.1961,-0.0906,3.6700,0.9453,0.0733,0.2070,1.0000,16.5710,1.0000,0.0000,4.5000,0.0100
0.8100,1.8625,-0.3637,0.8303,6.1086,-0.1937,-0.1949,-0.0540,3.6584,0.9451,0.0733,0.2070,1.0000,16.5137,1.0000,0.0000,4.5000,0.0100
0.8200,1.9242,-0.3549,0.8802,6.1768,-0.1939,-0.1934,-0.0175,3.6473,0.9449,0.0733,0.2070,1.0000,16.4591,1.0000,0.0000,4.5000,0.0100
0.8300,1.9867,-0.3456,0.9278,6.2447,-0.1937,-0.1923,0.0188,3.6367,0.9447,0.0733,0.2071,1.0000,16.4064,1.0000,0.0000,4.5000,0.0100
0.8400,2.0498,-0.3359,0.9729,6.3124,-0.1932,-0.1899,0.0551,3.6263,0.9446,0.0733,0.2071,1.0000,16.3548,1.0000,0.0000,4.5000,0.0100
0.8500,2.1136,-0.3258,1.0156,6.3800,-0.1922,-0.1882,0.0913,3.6159,0.9444,0.0733,0.2072,1.0000,16.3034,1.0000,0.0000,4.5000,0.0100
0.8600,2.1781,-0.3152,1.0555,6.4474,-0.1910,-0.1900,0.1273,3.6054,0.9442,0.0733,0.2072,1.0000,16.2515,1.0000,0.0000,4.5000,0.0100
0.8700,2.2432,-0.3043,1.0928,6.5149,-0.1893,-0.1902,0.1633,3.5946,0.9440,0.0733,0.2072,1.0000,16.1981,1.0000,0.0000,4.5000,0.0100
0.8800,2.3090,-0.2930,1.1272,6.5822,-0.1873,-0.1890,0.1991,3.5835,0.9439,0.0733,0.2073,1.0000,16.1432,1.0000,0.0000,4.5000,0.0100
0.8900,2.3755,-0.2814,1.1586,6.6496,-0.1850,-0.1847,0.2348,3.5721,0.9437,0.0733,0.2073,1.0000,16.0872,1.0000,0.0000,4.5000,0.0100
0.9000,2.4427,-0.2695,1.1870,6.7169,-0.1823,-0.1824,0.2704,3.5605,0.9435,0.0732,0.2073,1.0000,16.0306,1.0000,0.0000,4.5000,0.0100
0.9100,2.5105,-0.2574,1.2122,6.7843,-0.1792,-0.1798,0.3059,3.5489,0.9433,0.0732,0.2074,1.0000,15.9738,1.0000,0.0000,4.5000,0.0100
0.9200,2.5791,-0.2451,1.2343,6.8517,-0.1758,-0.1773,0.3413,3.5374,0.9432,0.0732,0.2074,1.0000,15.9174,1.0000,0.0000,4.5000,0.0100
0.9300,2.6482,-0.2326,1.2529,6.9192,-0.1721,-0.1704,0.3766,3.5260,0.9430,0.0732,0.2075,1.0000,15.8617,1.0000,0.0000,4.5000,0.0100
0.9400,2.7181,-0.2199,1.2682,6.9867,-0.1679,-0.1653,0.4117,3.5149,0.9428,0.0732,0.2075,1.0000,15.8072,1.0000,0.0000,4.5000,0.0100
0.9500,2.7887,-0.2071,1.2799,7.0544,-0.1635,-0.1641,0.4467,3.5042,0.9427,0.0732,0.2075,1.0000,15.7544,1.0000,0.0000,4.5000,0.0100
0.9600,2.8599,-0.1942,1.2881,7.1223,-0.1587,-0.1604,0.4817,3.4939,0.9425,0.0732,0.2076,1.0000,15.7039,1.0000,0.0000,4.5000,0.0100
0.9700,2.9318,-0.1813,1.2926,7.1903,-0.1535,-0.1550,0.5165,3.4843,0.9423,0.0732,0.2076,1.0000,15.6560,1.0000,0.0000,4.5000,0.0100
0.9800,3.0044,-0.1683,1.2933,7.2585,-0.1480,-0.1486,0.5513,3.4753,0.9421,0.0732,0.2077,1.0000,15.6112,1.0000,0.0000,4.5000,0.0100
0.9900,3.0776,-0.1554,1.2901,7.3269,-0.1421,-0.1396,0.5860,3.4671,0.9420,0.0732,0.2077,1.0000,15.5700,1.0000,0.0000,4.5000,0.0100
1.0000,3.1516,-0.1426,1.2830,7.3956,-0.1359,-0.1338,0.6205,3.4599,0.9418,0.0732,0.2077,1.0000,15.5329,1.0000,0.0000,4.5000,0.0100
1.0100,3.2262,-0.1299,1.2719,7.4645,-0.1294,-0.1300,0.6551,3.4536,0.9416,0.0732,0.2078,1.0000,15.5003,1.0000,0.0000,4.5000,0.0100
1.0200,3.3016,-0.1173,1.2567,7.5337,-0.1225,-0.1194,0.6896,3.4484,0.9414,0.0732,0.2078,1.0000,15.4728,1.0000,0.0000,4.5000,0.0100
1.0300,3.3776,-0.1049,1.2373,7.6033,-0.1152,-0.1156,0.7240,3.4445,0.9413,0.0731,0.2078,1.0000,15.4507,1.0000,0.0000,4.5000,0.0100
1.0400,3.4543,-0.0928,1.2136,7.6731,-0.1076,-0.1071,0.7584,3.4419,0.9411,0.0731,0.2079,1.0000,15.4345,1.0000,0.0000,4.5000,0.0100
1.0500,3.5318,-0.0810,1.1799,7.7443,-0.0999,-0.0995,0.7776,1.9129,0.9409,0.0731,0.2079,1.0000,15.4248,1.0000,0.0000,2.5000,0.0100
1.0600,3.6099,-0.0695,1.1485,7.8147,-0.0917,-0.0913,0.8120,3.4409,0.9407,0.0731,0.2080,1.0000,15.4212,1.0000,0.0000,4.5000,0.0100
1.0700,3.6888,-0.0584,1.1127,7.8854,-0.0833,-0.0844,0.8464,3.4421,0.9406,0.0731,0.2080,1.0000,15.4222,1.0000,0.0000,4.5000,0.0100
1.0800,3.7684,-0.0478,1.0608,7.9580,-0.0748,-0.0767,0.8502,0.3831,0.9404,0.0731,0.2080,1.0000,15.4262,1.0000,0.0000,0.5000,0.0100
1.0900,3.8487,-0.0376,1.0180,8.0289,-0.0659,-0.0652,0.8847,3.4462,0.9402,0.0731,0.2081,1.0000,15.4315,1.0000,0.0000,4.5000,0.0100
1.1000,3.9297,-0.0280,0.9619,8.1011,-0.0570,-0.0588,0.8962,1.1505,0.9400,0.0731,0.2081,1.0000,15.4366,1.0000,0.0000,1.5000,0.0100
1.1100,4.0114,-0.0190,0.9014,8.1732,-0.0479,-0.0473,0.9039,0.7674,0.9399,0.0731,0.2082,1.0000,15.4398,1.0000,0.0000,1.0000,0.0100
1.1200,4.0938,-0.0106,0.8352,8.2450,-0.0389,-0.0387,0.9039,0.0000,0.9397,0.0731,0.2082,1.0000,15.4395,1.0000,0.0000,0.0000,0.0100
1.1300,4.1770,-0.0029,0.7684,8.3162,-0.0298,-0.0273,0.9077,0.3838,0.9395,0.0731,0.2082,1.0000,15.4340,1.0000,0.0000,0.5000,0.0100
1.1400,4.2609,0.0040,0.6963,8.3868,-0.0208,-0.0224,0.9039,-0.3836,0.9393,0.0731,0.2083,1.0000,15.4217,1.0000,0.0000,-0.5000,0.0100
1.1500,4.3454,0.0102,0.6124,8.4564,-0.0120,-0.0134,0.8732,-3.0632,0.9392,0.0731,0.2083,1.0000,15.4009,1.0000,0.0000,-4.0000,0.0100
1.1600,4.4307,0.0155,0.5376,8.5249,-0.0034,-0.0031,0.8656,-0.7651,0.9390,0.0730,0.2083,1.0000,15.3701,1.0000,0.0000,-1.0000,0.0100
1.1700,4.5166,0.0200,0.4501,8.5917,0.0049,0.0067,0.8275,-3.8112,0.9388,0.0730,0.2084,1.0000,15.3276,1.0000,0.0000,-5.0000,0.0100
1.1800,4.6032,0.0237,0.3669,8.6571,0.0129,0.0142,0.7971,-3.0401,0.9387,0.0730,0.2084,1.0000,15.2718,1.0000,0.0000,-4.0000,0.0100
1.1900,4.6904,0.0265,0.2817,8.7206,0.0204,0.0177,0.7593,-3.7819,0.9385,0.0730,0.2085,1.0000,15.2011,1.0000,0.0000,-5.0000,0.0100
1.2000,4.7782,0.0286,0.2052,8.7828,0.0278,0.0283,0.7404,-1.8824,0.9383,0.0730,0.2085,1.0000,15.1137,1.0000,0.0000,-2.5000,0.0100
1.2100,4.8666,0.0298,0.1219,8.8427,0.0349,0.0321,0.7031,-3.7361,0.9381,0.0730,0.2085,1.0000,15.0081,1.0000,0.0000,-5.0000,0.0100
1.2200,4.9556,0.0302,0.0405,8.9004,0.0415,0.0410,0.6660,-3.7059,0.9380,0.0730,0.2086,1.0000,14.8828,1.0000,0.0000,-5.0000,0.0100
1.2300,5.0452,0.0298,-0.0389,8.9559,0.0478,0.0494,0.6293,-3.6712,0.9378,0.0730,0.2086,1.0000,14.7391,1.0000,0.0000,-5.0000,0.0100
1.2400,5.1353,0.0286,-0.1161,9.0091,0.0538,0.0537,0.5930,-3.6329,0.9376,0.0730,0.2087,1.0000,14.5811,1.0000,0.0000,-5.0000,0.0100
1.2500,5.2259,0.0267,-0.1897,9.0602,0.0594,0.0608,0.5606,-3.2336,0.9374,0.0730,0.2087,1.0000,14.4130,1.0000,0.0000,-4.5000,0.0100
1.2600,5.3170,0.0241,-0.2625,9.1087,0.0646,0.0649,0.5251,-3.5497,0.9373,0.0730,0.2087,1.0000,14.2391,1.0000,0.0000,-5.0000,0.0100
1.2700,5.4085,0.0208,-0.3329,9.1550,0.0695,0.0668,0.4901,-3.5070,0.9371,0.0730,0.2088,1.0000,14.0636,1.0000,0.0000,-5.0000,0.0100
1.2800,5.5005,0.0168,-0.4007,9.1992,0.0741,0.0709,0.4554,-3.4649,0.9369,0.0730,0.2088,1.0000,13.8908,1.0000,0.0000,-5.0000,0.0100
1.2900,5.5929,0.0121,-0.4660,9.2413,0.0783,0.0763,0.4212,-3.4245,0.9367,0.0730,0.2088,1.0000,13.7248,1.0000,0.0000,-5.0000,0.0100
1.3000,5.6858,0.0068,-0.5286,9.2815,0.0822,0.0785,0.3873,-3.3869,0.9366,0.0729,0.2089,1.0000,13.5700,1.0000,0.0000,-5.0000,0.0100
1.3100,5.7790,0.0010,-0.5885,9.3201,0.0857,0.0842,0.3538,-3.3530,0.9364,0.0729,0.2089,1.0000,13.4306,1.0000,0.0000,-5.0000,0.0100
1.3200,5.8725,-0.0055,-0.6457,9.3574,0.0889,0.0889,0.3205,-3.3241,0.9362,0.0729,0.2090,1.0000,13.3108,1.0000,0.0000,-5.0000,0.0100
1.3300,5.9665,-0.0125,-0.7002,9.3935,0.0918,0.0946,0.2875,-3.3011,0.9360,0.0729,0.2090,1.0000,13.2149,1.0000,0.0000,-5.0000,0.0100
1.3400,6.0608,-0.0200,-0.7520,9.4290,0.0943,0.0978,0.2547,-3.2851,0.9359,0.0729,0.2090,1.0000,13.1470,1.0000,0.0000,-5.0000,0.0100
1.3500,6.1554,-0.0280,-0.8010,9.4641,0.0965,0.0951,0.2219,-3.2772,0.9357,0.0729,0.2091,1.0000,13.1115,1.0000,0.0000,-5.0000,0.0100
1.3600,6.2504,-0.0365,-0.8474,9.4994,0.0984,0.0978,0.1891,-3.2784,0.9355,0.0729,0.2091,1.0000,13.1126,1.0000,0.0000,-5.0000,0.0100
1.3700,6.3457,-0.0454,-0.8911,9.5352,0.1000,0.0980,0.1562,-3.2898,0.9353,0.0729,0.2092,1.0000,13.1545,1.0000,0.0000,-5.0000,0.0100
1.3800,6.4415,-0.0547,-0.9320,9.5721,0.1012,0.1042,0.1231,-3.3125,0.9352,0.0729,0.2092,1.0000,13.2415,1.0000,0.0000,-5.0000,0.0100
1.3900,6.5376,-0.0644,-0.9703,9.6107,0.1021,0.1028,0.0896,-3.3476,0.9350,0.0729,0.2092,1.0000,13.3777,1.0000,0.0000,-5.0000,0.0100
1.4000,6.6341,-0.0745,-1.0060,9.6515,0.1027,0.1013,0.0557,-3.3961,0.9348,0.0729,0.2093,1.0000,13.5676,1.0000,0.0000,-5.0000,0.0100
1.4100,6.7310,-0.0849,-1.0390,9.6952,0.1029,0.1018,0.0211,-3.4591,0.9347,0.0729,0.2093,1.0000,13.8152,1.0000,0.0000,-5.0000,0.0100
1.4200,6.8285,-0.0956,-1.0693,9.7425,0.1027,0.1034,-0.0143,-3.5376,0.9345,0.0729,0.2094,1.0000,14.1248,1.0000,0.0000,-5.0000,0.0100
1.4300,6.9264,-0.1066,-1.0969,9.7941,0.1022,0.1027,-0.0506,-3.6328,0.9343,0.0728,0.2094,1.0000,14.5007,1.0000,0.0000,-5.0000,0.0100
1.4400,7.0249,-0.1178,-1.1218,9.8508,0.1014,0.1042,-0.0881,-3.7441,0.9341,0.0728,0.2094,1.0000,14.9406,1.0000,0.0000,-5.0000,0.0100
1.4500,7.1240,-0.1292,-1.1437,9.9125,0.1001,0.1002,-0.1266,-3.8544,0.9340,0.0728,0.2095,1.0000,15.3761,1.0000,0.0000,-5.0000,0.0100
1.4600,7.2238,-0.1408,-1.1622,9.9781,0.0984,0.0984,-0.1660,-3.9366,0.9338,0.0728,0.2095,1.0000,15.6993,1.0000,0.0000,-5.0000,0.0100
